client_id,age,job,marital,education,credit_default,housing,loan,contact,month,day,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
2554,45,unemployed,unknown,basic.9y,yes,yes,yes,telephone,mar,20,252,9,184,130,nonexistent,1,92,-48,4,5861,yes
2555,46,unemployed,single,basic.9y,no,yes,unknown,cellular,sep,15,18,2,464,130,failure,-3,94,-34,3,5588,yes
2556,61,admin.,single,basic.9y,yes,unknown,unknown,cellular,may,15,87,2,481,499,success,-1,93,-47,2,5449,yes
2557,72,admin.,single,basic.9y,no,no,unknown,cellular,may,12,219,1,150,759,success,-1,93,-42,4,5454,yes
2558,56,blue-collar,married,basic.9y,unknown,yes,unknown,telephone,may,26,387,7,299,537,nonexistent,1,92,-37,3,5414,yes
2559,31,unemployed,unknown,basic.9y,unknown,no,yes,cellular,may,15,904,8,489,172,failure,2,93,-36,3,5107,yes
2560,90,blue-collar,married,basic.9y,unknown,no,yes,cellular,mar,1,611,7,320,212,success,-2,93,-39,3,5806,no
2561,32,blue-collar,unknown,unknown,no,no,no,cellular,mar,17,317,3,490,741,failure,-1,92,-34,0,5317,no
2562,43,blue-collar,married,basic.9y,no,yes,unknown,telephone,may,3,613,7,23,241,nonexistent,-3,94,-41,4,5727,no
2563,18,unemployed,married,basic.4y,yes,yes,no,telephone,mar,26,178,6,973,516,nonexistent,1,94,-40,0,5085,yes
2564,91,unknown,single,unknown,no,no,unknown,cellular,may,27,482,1,264,971,failure,-3,93,-35,3,5145,yes
2565,84,unknown,married,basic.9y,yes,yes,no,cellular,sep,7,796,2,953,658,failure,1,92,-45,3,5865,yes
2566,91,unemployed,married,basic.4y,unknown,no,unknown,cellular,mar,18,410,8,213,799,failure,2,93,-33,0,5372,no
2567,31,blue-collar,single,basic.9y,unknown,no,no,cellular,may,4,123,6,248,860,failure,1,93,-44,0,5711,no
2568,35,unemployed,married,unknown,unknown,no,no,telephone,may,6,301,3,2,733,failure,-3,94,-43,2,5442,yes
2569,50,unemployed,single,basic.9y,no,unknown,yes,telephone,sep,20,691,2,240,749,nonexistent,2,94,-33,2,5397,no
2570,82,admin.,unknown,unknown,no,unknown,yes,telephone,mar,19,861,8,212,94,nonexistent,1,94,-40,1,5342,no
2571,40,blue-collar,unknown,basic.4y,yes,no,unknown,cellular,may,14,594,8,962,47,success,-1,93,-50,1,5801,no
2572,80,admin.,married,basic.4y,no,no,unknown,telephone,mar,14,923,8,601,297,failure,-1,92,-48,3,5111,no
2573,64,unknown,unknown,unknown,yes,no,no,cellular,mar,29,480,9,591,445,success,2,92,-41,1,5368,yes
2574,57,unknown,unknown,unknown,no,no,yes,telephone,mar,15,203,3,427,405,success,-2,94,-37,0,5748,yes
2575,39,unknown,married,basic.4y,no,unknown,no,cellular,mar,8,905,1,786,450,failure,2,94,-47,0,5724,no
2576,41,admin.,single,basic.9y,yes,yes,unknown,cellular,sep,23,403,1,772,985,failure,-1,93,-36,4,5898,yes
2577,63,blue-collar,married,unknown,yes,no,yes,cellular,sep,1,902,3,987,144,failure,1,94,-44,0,5490,no
2578,24,blue-collar,unknown,basic.4y,yes,yes,no,telephone,mar,29,706,3,221,121,failure,-2,94,-33,2,5097,yes
2579,19,unknown,married,basic.4y,unknown,yes,unknown,telephone,mar,8,313,4,174,274,failure,-3,94,-34,0,5998,no
2580,23,unemployed,single,basic.9y,unknown,unknown,yes,cellular,sep,27,613,8,420,402,nonexistent,0,94,-44,3,5038,yes
2581,26,blue-collar,unknown,basic.4y,no,no,no,telephone,sep,29,36,4,481,451,nonexistent,0,94,-37,4,5149,no
2582,92,unemployed,single,basic.9y,yes,unknown,unknown,telephone,mar,10,736,7,3,409,success,-2,93,-37,4,5754,no
2583,50,admin.,single,unknown,no,yes,yes,cellular,mar,15,491,9,260,502,nonexistent,-1,92,-32,2,5255,yes
2584,45,unemployed,married,basic.9y,no,unknown,yes,cellular,mar,15,782,7,10,317,nonexistent,-1,94,-37,4,5876,no
2585,81,unknown,single,basic.4y,no,no,unknown,telephone,may,2,283,9,783,132,nonexistent,1,92,-37,1,5964,yes
2586,22,blue-collar,married,basic.9y,yes,unknown,yes,cellular,may,19,480,6,580,12,failure,-3,92,-31,4,5348,yes
2587,88,unknown,married,unknown,no,no,unknown,cellular,mar,2,801,6,560,928,success,0,93,-34,2,5597,yes
2588,86,unemployed,unknown,basic.4y,yes,no,unknown,cellular,may,5,64,9,483,247,failure,1,93,-39,3,5696,no
2589,55,unemployed,married,basic.9y,no,unknown,yes,cellular,sep,29,743,2,144,448,nonexistent,-3,92,-39,1,5617,no
2590,90,admin.,unknown,basic.9y,no,no,unknown,cellular,sep,18,55,1,693,696,success,-3,94,-43,2,5114,no
2591,46,admin.,single,unknown,no,yes,yes,telephone,sep,21,948,4,802,966,success,-1,92,-34,2,5098,no
2592,28,unemployed,unknown,basic.9y,no,yes,no,cellular,mar,14,277,4,516,33,failure,1,94,-45,1,5408,no
2593,82,admin.,single,basic.9y,yes,yes,no,telephone,sep,23,687,9,235,829,success,1,92,-44,3,5593,no
2594,85,unknown,married,basic.4y,unknown,unknown,unknown,telephone,sep,3,838,9,965,200,failure,2,94,-41,0,5510,yes
2595,34,unknown,married,basic.4y,unknown,no,no,cellular,mar,9,538,9,404,973,success,-2,93,-43,3,5125,yes
2596,52,admin.,unknown,basic.4y,no,no,yes,cellular,mar,1,373,7,33,13,nonexistent,1,93,-44,4,5990,yes
2597,18,blue-collar,unknown,unknown,no,yes,yes,telephone,mar,24,537,7,932,784,success,-1,94,-37,3,5912,no
2598,65,unemployed,single,basic.4y,unknown,unknown,yes,telephone,sep,5,197,7,728,534,success,-3,94,-48,4,5156,no
2599,69,blue-collar,married,basic.4y,yes,yes,yes,telephone,may,17,85,2,115,696,nonexistent,-3,92,-41,2,5707,yes
2600,80,admin.,married,unknown,yes,no,no,cellular,sep,3,282,5,595,163,failure,-3,92,-47,4,5800,yes
2601,35,unknown,unknown,unknown,no,no,yes,telephone,may,22,446,8,213,901,failure,-1,93,-48,2,5061,yes
2602,49,unemployed,single,unknown,no,no,yes,cellular,mar,24,176,6,916,726,nonexistent,1,93,-35,1,5751,no
2603,68,unknown,single,basic.9y,yes,yes,unknown,cellular,mar,16,796,8,783,974,success,-2,94,-35,3,5978,yes
2604,97,unknown,unknown,unknown,no,no,yes,telephone,may,10,500,2,780,898,failure,1,94,-31,4,5549,yes
2605,74,admin.,married,basic.4y,no,unknown,unknown,telephone,may,1,842,4,662,650,nonexistent,-3,92,-42,1,5880,yes
2606,35,blue-collar,married,basic.4y,no,unknown,yes,cellular,sep,21,655,6,902,252,failure,0,93,-40,3,5839,yes
2607,73,admin.,single,unknown,no,yes,yes,telephone,sep,9,23,4,415,874,failure,-2,94,-43,0,5242,no
2608,98,unemployed,unknown,basic.4y,unknown,yes,yes,cellular,sep,1,282,6,517,464,failure,-1,93,-34,2,5571,yes
2609,48,unknown,single,unknown,no,unknown,no,cellular,mar,3,556,2,202,842,failure,-3,92,-37,3,5772,no
2610,44,admin.,single,basic.4y,yes,unknown,yes,telephone,may,19,908,2,39,16,success,-3,92,-35,0,5158,yes
2611,68,admin.,unknown,basic.9y,yes,unknown,yes,telephone,mar,20,416,7,25,191,success,0,94,-46,3,5446,no
2612,81,blue-collar,married,unknown,unknown,unknown,unknown,telephone,mar,19,428,4,822,693,failure,0,92,-41,2,5055,yes
2613,64,admin.,unknown,unknown,no,unknown,unknown,cellular,mar,8,808,3,360,676,success,-1,92,-49,0,5770,yes
2614,74,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,sep,23,746,4,141,171,success,-3,94,-32,3,5670,yes
2615,93,unknown,married,unknown,unknown,no,no,telephone,sep,29,649,3,986,18,success,-2,92,-35,3,5481,yes
2616,98,unknown,unknown,basic.9y,unknown,unknown,no,telephone,sep,4,802,1,676,905,nonexistent,-1,93,-33,3,5373,no
2617,83,admin.,single,basic.9y,no,no,no,cellular,mar,19,918,6,773,12,failure,1,94,-45,4,5017,no
2618,97,unemployed,single,basic.4y,yes,yes,unknown,cellular,may,26,197,5,690,315,failure,0,92,-41,1,5094,no
2619,87,unemployed,married,unknown,no,unknown,no,telephone,may,22,991,1,330,691,failure,1,94,-44,3,5957,yes
2620,50,blue-collar,married,unknown,unknown,no,unknown,telephone,mar,4,152,6,644,387,success,2,92,-47,4,5574,no
2621,48,blue-collar,single,basic.4y,yes,unknown,unknown,cellular,mar,12,7,3,599,907,nonexistent,0,93,-47,2,5653,yes
2622,36,unemployed,married,basic.9y,yes,yes,unknown,telephone,mar,23,683,4,819,320,nonexistent,-2,92,-47,1,5777,yes
2623,64,blue-collar,single,unknown,no,no,unknown,telephone,mar,26,320,6,354,81,nonexistent,1,93,-39,3,5702,yes
2624,90,unknown,unknown,basic.9y,unknown,no,unknown,cellular,mar,17,556,3,310,559,success,-3,93,-34,2,5671,yes
2625,63,admin.,married,unknown,no,unknown,yes,cellular,may,11,21,3,518,869,nonexistent,-1,93,-47,3,5058,yes
2626,41,admin.,married,unknown,unknown,no,yes,telephone,may,22,30,6,193,376,failure,-2,93,-42,2,5279,no
2627,86,unemployed,unknown,basic.9y,unknown,unknown,yes,cellular,sep,15,734,7,630,724,success,0,93,-49,1,5421,no
2628,37,unemployed,married,unknown,no,unknown,unknown,telephone,may,2,855,7,528,603,success,0,94,-42,3,5539,yes
2629,30,unknown,unknown,basic.9y,yes,yes,no,cellular,mar,26,148,8,574,991,success,0,94,-34,2,5634,yes
2630,33,admin.,unknown,basic.9y,yes,unknown,unknown,telephone,may,9,601,2,108,826,failure,-2,94,-38,1,5490,yes
2631,63,admin.,unknown,basic.9y,yes,yes,yes,cellular,may,19,802,6,907,274,nonexistent,-2,93,-38,4,5346,no
2632,32,unemployed,unknown,unknown,yes,yes,unknown,cellular,mar,11,440,1,162,101,failure,0,92,-48,2,5889,no
2633,86,unknown,unknown,basic.4y,yes,no,unknown,telephone,mar,4,778,6,600,412,nonexistent,1,94,-34,1,5050,no
2634,92,blue-collar,unknown,unknown,unknown,yes,no,telephone,may,16,796,5,151,828,failure,2,93,-31,4,5021,yes
2635,27,unemployed,unknown,basic.4y,yes,unknown,unknown,cellular,sep,9,214,5,942,989,nonexistent,-1,92,-49,3,5913,no
2636,35,admin.,unknown,basic.9y,unknown,yes,no,cellular,mar,15,444,8,952,23,nonexistent,-1,94,-49,3,5472,yes
2637,49,blue-collar,married,basic.9y,unknown,yes,yes,telephone,mar,18,119,6,277,876,nonexistent,-3,94,-35,0,5212,yes
2638,30,unknown,married,basic.9y,no,no,no,cellular,mar,21,701,8,230,807,failure,2,94,-50,3,5997,no
2639,38,admin.,unknown,basic.4y,unknown,unknown,yes,telephone,sep,6,883,5,13,433,nonexistent,0,94,-47,3,5765,no
2640,35,blue-collar,single,basic.4y,yes,unknown,unknown,telephone,may,9,636,6,460,930,failure,-3,93,-40,0,5781,no
2641,40,unknown,married,unknown,unknown,yes,unknown,telephone,may,21,790,9,439,421,success,1,92,-46,0,5029,yes
2642,53,admin.,single,basic.9y,no,no,no,cellular,may,19,691,6,846,383,success,0,92,-44,1,5544,no
2643,35,admin.,unknown,basic.4y,unknown,no,yes,telephone,sep,27,356,5,576,890,nonexistent,0,94,-43,1,5963,no
2644,85,blue-collar,married,unknown,no,no,unknown,cellular,mar,17,552,4,641,791,success,-3,94,-34,1,5368,no
2645,74,admin.,single,basic.4y,unknown,unknown,no,cellular,mar,24,976,9,351,302,nonexistent,-3,94,-33,0,5840,yes
2646,86,unemployed,single,unknown,unknown,unknown,no,telephone,sep,29,463,9,28,271,nonexistent,-2,94,-33,1,5583,yes
2647,74,admin.,single,basic.4y,unknown,no,no,telephone,sep,6,795,7,652,341,success,-2,93,-40,1,5202,no
2648,85,unemployed,married,basic.4y,unknown,unknown,no,telephone,mar,26,355,3,573,23,success,0,93,-38,2,5526,no
2649,55,unknown,married,basic.4y,unknown,yes,no,cellular,mar,23,600,1,750,192,nonexistent,-2,92,-40,1,5513,yes
2650,61,blue-collar,married,basic.9y,no,yes,unknown,cellular,mar,9,215,1,767,711,success,0,93,-41,1,5712,yes
2651,18,unknown,married,basic.9y,unknown,no,no,telephone,sep,19,704,5,650,716,failure,0,93,-38,3,5947,no
2652,56,admin.,married,unknown,yes,no,yes,telephone,mar,8,961,5,959,272,nonexistent,1,94,-44,1,5655,no
2653,77,unknown,married,basic.9y,no,yes,no,cellular,mar,22,887,7,70,415,nonexistent,-2,92,-42,2,5172,yes
2654,92,admin.,married,unknown,no,no,no,cellular,mar,8,628,8,576,545,failure,0,94,-47,1,5349,yes
2655,43,unknown,unknown,unknown,yes,yes,yes,cellular,sep,3,384,2,526,64,nonexistent,2,93,-40,4,5040,no
2656,21,unknown,single,basic.4y,unknown,yes,yes,telephone,may,5,39,1,35,383,success,-2,93,-42,3,5804,yes
2657,64,unemployed,unknown,basic.9y,unknown,unknown,yes,telephone,sep,3,306,4,501,862,success,2,92,-33,0,5387,no
2658,27,blue-collar,married,basic.9y,yes,unknown,unknown,cellular,mar,21,146,2,268,906,success,0,93,-44,4,5732,yes
2659,77,unemployed,unknown,unknown,yes,yes,unknown,cellular,mar,3,884,6,370,426,failure,-2,93,-43,4,5961,no
2660,80,blue-collar,single,basic.4y,no,unknown,no,telephone,may,20,219,8,587,290,success,-1,94,-38,0,5589,no
2661,61,unemployed,married,basic.9y,yes,unknown,unknown,telephone,may,26,696,6,285,441,success,1,92,-40,4,5534,no
2662,99,unknown,single,basic.4y,no,yes,no,cellular,may,26,75,3,615,64,nonexistent,2,94,-49,3,5813,no
2663,55,unknown,married,basic.4y,yes,unknown,unknown,cellular,sep,9,413,7,651,283,success,-1,92,-37,4,5024,no
2664,70,admin.,married,unknown,no,no,unknown,cellular,may,27,938,4,722,610,success,-3,94,-39,4,5016,yes
2665,52,blue-collar,married,unknown,yes,unknown,no,telephone,sep,16,980,5,295,44,success,0,94,-37,2,5741,yes
2666,86,blue-collar,single,unknown,no,no,no,cellular,sep,20,799,4,638,225,success,-3,92,-38,4,5265,yes
2667,40,unknown,single,basic.9y,no,unknown,unknown,cellular,may,25,617,1,180,759,failure,-1,94,-48,4,5956,yes
2668,51,unemployed,married,basic.9y,yes,no,no,cellular,mar,29,197,4,575,122,nonexistent,2,92,-38,4,5797,yes
2669,70,admin.,married,unknown,no,unknown,unknown,cellular,sep,14,535,1,812,108,success,0,94,-44,2,5142,no
2670,57,unknown,single,unknown,yes,unknown,yes,telephone,may,22,11,7,17,452,failure,2,94,-41,3,5997,no
2671,45,unknown,unknown,basic.9y,unknown,no,no,telephone,may,25,209,1,280,820,failure,-1,93,-35,0,5992,yes
2672,76,blue-collar,married,unknown,no,yes,no,telephone,may,7,127,9,574,82,nonexistent,-3,92,-36,4,5973,no
2673,82,unknown,married,unknown,unknown,no,yes,cellular,may,29,166,9,755,746,failure,1,94,-38,3,5408,yes
2674,84,admin.,unknown,basic.4y,yes,no,no,telephone,sep,29,773,8,125,619,failure,2,93,-44,1,5651,yes
2675,99,unknown,unknown,basic.9y,yes,unknown,unknown,cellular,may,15,171,6,263,662,success,-3,92,-47,2,5849,no
2676,76,admin.,single,unknown,yes,yes,yes,telephone,sep,18,125,7,238,136,nonexistent,-3,92,-48,2,5187,no
2677,40,admin.,single,unknown,yes,unknown,yes,telephone,may,27,319,3,538,553,nonexistent,-1,92,-33,2,5022,yes
2678,81,admin.,married,basic.4y,unknown,yes,no,cellular,mar,17,824,5,943,29,nonexistent,-3,92,-36,0,5782,yes
2679,24,unknown,married,unknown,no,yes,no,cellular,may,18,784,9,601,433,nonexistent,0,92,-49,0,5323,no
2680,31,unknown,single,basic.9y,yes,no,no,telephone,may,24,169,6,887,621,success,0,93,-37,4,5852,no
2681,66,unemployed,unknown,basic.4y,unknown,yes,no,cellular,may,6,941,3,9,558,failure,-3,92,-42,0,5341,yes
2682,74,admin.,unknown,unknown,no,yes,yes,cellular,may,23,314,7,235,680,nonexistent,-3,92,-38,4,5006,yes
2683,46,blue-collar,unknown,unknown,yes,yes,no,telephone,sep,16,59,3,920,399,nonexistent,2,93,-41,3,5486,yes
2684,53,unknown,single,basic.4y,yes,unknown,yes,telephone,may,7,779,6,998,311,success,-3,92,-46,0,5772,yes
2685,54,blue-collar,married,basic.9y,yes,yes,no,cellular,sep,15,192,3,214,213,nonexistent,2,93,-40,4,5655,yes
2686,96,admin.,single,unknown,no,yes,yes,cellular,may,24,50,8,185,82,failure,-2,94,-43,3,5141,yes
2687,47,admin.,single,basic.9y,no,no,yes,cellular,mar,25,768,6,562,741,failure,2,94,-45,1,5217,yes
2688,99,blue-collar,married,basic.9y,unknown,no,yes,cellular,sep,29,484,3,473,320,failure,1,92,-38,3,5085,yes
2689,85,admin.,single,basic.9y,no,yes,unknown,telephone,sep,6,388,2,120,18,nonexistent,-3,92,-33,1,5979,yes
2690,83,admin.,single,unknown,yes,no,unknown,cellular,may,24,155,2,49,808,success,-2,93,-40,1,5755,yes
2691,59,admin.,single,basic.4y,yes,yes,no,cellular,mar,30,209,8,291,165,failure,-2,94,-35,4,5657,yes
2692,55,unknown,single,basic.4y,yes,unknown,no,cellular,mar,24,681,1,296,461,success,-1,93,-50,1,5743,no
2693,76,unemployed,single,unknown,no,unknown,unknown,cellular,mar,9,545,7,647,668,nonexistent,-1,94,-34,2,5420,no
2694,90,unemployed,unknown,basic.4y,yes,unknown,no,telephone,may,5,501,7,644,529,success,-2,94,-50,4,5024,yes
2695,21,admin.,married,basic.4y,yes,yes,unknown,cellular,may,19,793,9,48,921,success,1,92,-41,3,5748,yes
2696,35,unemployed,unknown,basic.9y,unknown,no,no,telephone,may,10,411,3,431,804,failure,-3,94,-43,3,5504,no
2697,46,admin.,single,basic.9y,yes,unknown,unknown,cellular,may,10,495,7,117,74,nonexistent,-2,92,-34,2,5611,no
2698,67,unemployed,married,basic.9y,unknown,unknown,yes,cellular,mar,20,121,2,362,106,success,2,92,-46,4,5234,yes
2699,99,admin.,married,unknown,no,no,no,cellular,sep,27,957,2,177,710,success,1,94,-37,4,5484,yes
2700,48,unemployed,unknown,basic.4y,unknown,no,yes,telephone,mar,10,988,1,932,848,failure,1,94,-31,0,5584,no
2701,30,admin.,single,unknown,yes,unknown,no,telephone,mar,27,826,8,957,956,failure,-3,93,-34,0,5783,no
2702,21,unemployed,unknown,unknown,no,no,no,cellular,may,26,531,1,412,292,nonexistent,-2,92,-35,1,5669,no
2703,89,unemployed,married,basic.4y,no,unknown,no,cellular,may,25,213,2,826,113,failure,0,92,-49,3,5062,no
2704,33,blue-collar,unknown,basic.4y,unknown,yes,unknown,telephone,sep,20,950,3,711,908,success,1,92,-33,4,5574,yes
2705,89,unknown,single,unknown,yes,yes,no,cellular,mar,22,325,9,154,679,nonexistent,2,92,-48,4,5188,no
2706,87,unemployed,married,basic.9y,yes,unknown,no,telephone,sep,19,282,6,757,209,failure,0,93,-48,1,5065,no
2707,20,blue-collar,unknown,unknown,yes,yes,no,telephone,may,20,493,3,703,776,success,-3,94,-41,3,5270,yes
2708,83,unknown,married,unknown,unknown,yes,yes,cellular,sep,23,304,8,93,132,failure,-1,94,-38,2,5317,yes
2709,81,blue-collar,married,unknown,unknown,yes,unknown,telephone,mar,3,75,1,102,140,success,1,92,-38,4,5645,yes
2710,75,unemployed,unknown,unknown,no,yes,no,telephone,sep,3,210,8,900,570,failure,-1,92,-45,1,5496,yes
2711,79,unemployed,unknown,basic.9y,yes,unknown,unknown,cellular,may,18,811,7,27,771,nonexistent,-1,94,-49,1,5169,no
2712,63,admin.,single,basic.9y,no,yes,no,telephone,may,1,177,2,855,817,failure,2,94,-48,2,5183,no
2713,34,admin.,single,unknown,unknown,yes,yes,cellular,mar,4,635,8,538,952,failure,2,93,-37,0,5831,no
2714,95,admin.,married,unknown,no,yes,yes,telephone,mar,9,182,7,512,9,failure,1,92,-39,2,5842,yes
2715,66,unemployed,single,basic.9y,yes,yes,unknown,telephone,sep,26,496,8,999,790,failure,2,92,-49,2,5059,yes
2716,94,blue-collar,married,basic.9y,no,no,yes,cellular,may,2,924,4,367,558,nonexistent,-1,93,-43,0,5161,no
2717,26,blue-collar,single,unknown,yes,no,unknown,cellular,sep,16,77,3,257,356,nonexistent,-3,94,-31,4,5098,no
2718,59,blue-collar,unknown,basic.9y,no,no,unknown,cellular,may,16,420,1,530,279,success,-1,92,-35,3,5996,no
2719,43,blue-collar,unknown,unknown,yes,yes,unknown,cellular,sep,2,400,2,728,230,success,-2,94,-40,0,5114,yes
2720,90,admin.,unknown,basic.9y,no,no,unknown,cellular,sep,8,137,4,153,868,nonexistent,1,93,-49,4,5824,yes
2721,24,blue-collar,unknown,basic.4y,yes,no,yes,telephone,mar,1,927,3,348,878,success,1,92,-38,0,5900,no
2722,52,blue-collar,unknown,basic.4y,yes,no,no,telephone,sep,18,581,9,678,486,success,0,93,-36,4,5964,yes
2723,23,unknown,married,unknown,yes,yes,yes,cellular,mar,21,728,2,287,722,nonexistent,1,94,-45,2,5140,yes
2724,35,blue-collar,unknown,basic.4y,yes,unknown,yes,cellular,may,27,922,7,412,621,success,-1,93,-31,2,5172,no
2725,93,unemployed,married,basic.9y,no,unknown,unknown,telephone,sep,5,469,8,704,500,failure,-2,92,-35,1,5242,yes
2726,64,blue-collar,single,basic.9y,no,unknown,unknown,telephone,mar,7,615,2,924,987,nonexistent,2,92,-45,3,5508,no
2727,32,unknown,married,unknown,unknown,yes,unknown,telephone,may,1,22,9,678,618,nonexistent,2,93,-41,1,5544,no
2728,44,unemployed,unknown,unknown,no,yes,yes,telephone,may,25,224,3,569,476,failure,-3,92,-46,3,5423,no
2729,22,unemployed,married,basic.4y,yes,unknown,no,telephone,may,6,94,9,957,82,success,1,93,-40,2,5075,no
2730,29,unemployed,married,basic.9y,yes,unknown,yes,telephone,may,2,761,7,404,466,failure,0,94,-46,3,5275,no
2731,66,blue-collar,single,basic.4y,unknown,yes,no,cellular,mar,7,64,2,299,880,nonexistent,1,92,-48,4,5692,yes
2732,87,unemployed,single,unknown,no,unknown,yes,cellular,may,8,566,5,567,238,success,0,93,-39,4,5363,yes
2733,25,unknown,married,basic.9y,no,unknown,no,cellular,sep,20,899,6,12,514,success,0,93,-39,2,5155,yes
2734,28,blue-collar,unknown,unknown,unknown,no,yes,cellular,may,6,525,3,407,458,success,-2,93,-46,1,5345,yes
2735,33,blue-collar,unknown,unknown,unknown,no,no,telephone,sep,7,5,7,689,234,success,2,92,-50,2,5762,yes
2736,51,admin.,married,basic.9y,no,yes,no,cellular,sep,20,341,4,875,418,failure,-2,92,-31,4,5690,no
2737,63,blue-collar,married,basic.9y,yes,yes,no,telephone,mar,25,23,4,269,685,failure,1,94,-46,4,5111,yes
2738,54,blue-collar,unknown,unknown,no,no,unknown,cellular,mar,28,922,7,507,453,failure,1,93,-33,1,5572,no
2739,91,unknown,unknown,basic.4y,yes,unknown,unknown,telephone,sep,9,260,9,710,320,success,-1,92,-47,4,5368,yes
2740,69,unknown,married,basic.4y,unknown,unknown,yes,cellular,sep,20,829,5,190,432,failure,1,93,-34,0,5639,no
2741,49,unknown,unknown,basic.9y,no,no,yes,cellular,mar,25,974,7,234,860,success,-3,94,-42,0,5820,yes
2742,86,unemployed,single,basic.4y,yes,yes,yes,cellular,mar,26,26,6,967,990,nonexistent,-3,93,-48,4,5833,yes
2743,22,admin.,single,basic.9y,yes,yes,no,telephone,mar,6,914,7,561,768,success,1,92,-34,1,5559,yes
2744,47,admin.,unknown,basic.4y,no,unknown,unknown,cellular,may,23,253,2,777,489,nonexistent,2,93,-40,3,5419,no
