id,age,job,marital,education,credit_default,housing,loan
2592,28,unemployed,unknown,basic_9y,no,yes,no
2593,82,admin,single,basic_9y,yes,yes,no
2594,85,unknown,married,basic_4y,unknown,unknown,unknown
2595,34,unknown,married,basic_4y,unknown,no,no
2596,52,admin,unknown,basic_4y,no,no,yes
2597,18,blue-collar,unknown,,no,yes,yes
2598,65,unemployed,single,basic_4y,unknown,unknown,yes
2599,69,blue-collar,married,basic_4y,yes,yes,yes
2600,80,admin,married,,yes,no,no
2601,35,unknown,unknown,,no,no,yes
2602,49,unemployed,single,,no,no,yes
2603,68,unknown,single,basic_9y,yes,yes,unknown
2604,97,unknown,unknown,,no,no,yes
2605,74,admin,married,basic_4y,no,unknown,unknown
2606,35,blue-collar,married,basic_4y,no,unknown,yes
2607,73,admin,single,,no,yes,yes
2608,98,unemployed,unknown,basic_4y,unknown,yes,yes
2609,48,unknown,single,,no,unknown,no
2610,44,admin,single,basic_4y,yes,unknown,yes
2611,68,admin,unknown,basic_9y,yes,unknown,yes
2612,81,blue-collar,married,,unknown,unknown,unknown
2613,64,admin,unknown,,no,unknown,unknown
2614,74,blue-collar,married,basic_9y,unknown,unknown,unknown
2615,93,unknown,married,,unknown,no,no
2616,98,unknown,unknown,basic_9y,unknown,unknown,no
2617,83,admin,single,basic_9y,no,no,no
2618,97,unemployed,single,basic_4y,yes,yes,unknown
2619,87,unemployed,married,,no,unknown,no
2620,50,blue-collar,married,,unknown,no,unknown
2621,48,blue-collar,single,basic_4y,yes,unknown,unknown
2622,36,unemployed,married,basic_9y,yes,yes,unknown
2623,64,blue-collar,single,,no,no,unknown
2624,90,unknown,unknown,basic_9y,unknown,no,unknown
2625,63,admin,married,,no,unknown,yes
2626,41,admin,married,,unknown,no,yes
2627,86,unemployed,unknown,basic_9y,unknown,unknown,yes
2628,37,unemployed,married,,no,unknown,unknown
2629,30,unknown,unknown,basic_9y,yes,yes,no
2630,33,admin,unknown,basic_9y,yes,unknown,unknown
2631,63,admin,unknown,basic_9y,yes,yes,yes
2632,32,unemployed,unknown,,yes,yes,unknown
2633,86,unknown,unknown,basic_4y,yes,no,unknown
2634,92,blue-collar,unknown,,unknown,yes,no
2635,27,unemployed,unknown,basic_4y,yes,unknown,unknown
2636,35,admin,unknown,basic_9y,unknown,yes,no
2637,49,blue-collar,married,basic_9y,unknown,yes,yes
2638,30,unknown,married,basic_9y,no,no,no
2639,38,admin,unknown,basic_4y,unknown,unknown,yes
2640,35,blue-collar,single,basic_4y,yes,unknown,unknown
2641,40,unknown,married,,unknown,yes,unknown
2642,53,admin,single,basic_9y,no,no,no
2643,35,admin,unknown,basic_4y,unknown,no,yes
2644,85,blue-collar,married,,no,no,unknown
2645,74,admin,single,basic_4y,unknown,unknown,no
2646,86,unemployed,single,,unknown,unknown,no
2647,74,admin,single,basic_4y,unknown,no,no
2648,85,unemployed,married,basic_4y,unknown,unknown,no
2649,55,unknown,married,basic_4y,unknown,yes,no
2650,61,blue-collar,married,basic_9y,no,yes,unknown
2651,18,unknown,married,basic_9y,unknown,no,no
2652,56,admin,married,,yes,no,yes
2653,77,unknown,married,basic_9y,no,yes,no
2654,92,admin,married,,no,no,no
2655,43,unknown,unknown,,yes,yes,yes
2656,21,unknown,single,basic_4y,unknown,yes,yes
2657,64,unemployed,unknown,basic_9y,unknown,unknown,yes
2658,27,blue-collar,married,basic_9y,yes,unknown,unknown
2659,77,unemployed,unknown,,yes,yes,unknown
2660,80,blue-collar,single,basic_4y,no,unknown,no
2661,61,unemployed,married,basic_9y,yes,unknown,unknown
2662,99,unknown,single,basic_4y,no,yes,no
2663,55,unknown,married,basic_4y,yes,unknown,unknown
2664,70,admin,married,,no,no,unknown
2665,52,blue-collar,married,,yes,unknown,no
2666,86,blue-collar,single,,no,no,no
2667,40,unknown,single,basic_9y,no,unknown,unknown
2668,51,unemployed,married,basic_9y,yes,no,no
2669,70,admin,married,,no,unknown,unknown
2670,57,unknown,single,,yes,unknown,yes
2671,45,unknown,unknown,basic_9y,unknown,no,no
2672,76,blue-collar,married,,no,yes,no
2673,82,unknown,married,,unknown,no,yes
2674,84,admin,unknown,basic_4y,yes,no,no
2675,99,unknown,unknown,basic_9y,yes,unknown,unknown
2676,76,admin,single,,yes,yes,yes
2677,40,admin,single,,yes,unknown,yes
2678,81,admin,married,basic_4y,unknown,yes,no
2679,24,unknown,married,,no,yes,no
2680,31,unknown,single,basic_9y,yes,no,no
2681,66,unemployed,unknown,basic_4y,unknown,yes,no
2682,74,admin,unknown,,no,yes,yes
2683,46,blue-collar,unknown,,yes,yes,no
2684,53,unknown,single,basic_4y,yes,unknown,yes
2685,54,blue-collar,married,basic_9y,yes,yes,no
2686,96,admin,single,,no,yes,yes
2687,47,admin,single,basic_9y,no,no,yes
2688,99,blue-collar,married,basic_9y,unknown,no,yes
2689,85,admin,single,basic_9y,no,yes,unknown
2690,83,admin,single,,yes,no,unknown
2691,59,admin,single,basic_4y,yes,yes,no
2692,55,unknown,single,basic_4y,yes,unknown,no
2693,76,unemployed,single,,no,unknown,unknown
2694,90,unemployed,unknown,basic_4y,yes,unknown,no
2695,21,admin,married,basic_4y,yes,yes,unknown
2696,35,unemployed,unknown,basic_9y,unknown,no,no
2697,46,admin,single,basic_9y,yes,unknown,unknown
2698,67,unemployed,married,basic_9y,unknown,unknown,yes
2699,99,admin,married,,no,no,no
2700,48,unemployed,unknown,basic_4y,unknown,no,yes
2701,30,admin,single,,yes,unknown,no
2702,21,unemployed,unknown,,no,no,no
2703,89,unemployed,married,basic_4y,no,unknown,no
2704,33,blue-collar,unknown,basic_4y,unknown,yes,unknown
2705,89,unknown,single,,yes,yes,no
2706,87,unemployed,married,basic_9y,yes,unknown,no
2707,20,blue-collar,unknown,,yes,yes,no
2708,83,unknown,married,,unknown,yes,yes
2709,81,blue-collar,married,,unknown,yes,unknown
2710,75,unemployed,unknown,,no,yes,no
2711,79,unemployed,unknown,basic_9y,yes,unknown,unknown
2712,63,admin,single,basic_9y,no,yes,no
2713,34,admin,single,,unknown,yes,yes
2714,95,admin,married,,no,yes,yes
2715,66,unemployed,single,basic_9y,yes,yes,unknown
2716,94,blue-collar,married,basic_9y,no,no,yes
2717,26,blue-collar,single,,yes,no,unknown
2718,59,blue-collar,unknown,basic_9y,no,no,unknown
2719,43,blue-collar,unknown,,yes,yes,unknown
2720,90,admin,unknown,basic_9y,no,no,unknown
2721,24,blue-collar,unknown,basic_4y,yes,no,yes
2722,52,blue-collar,unknown,basic_4y,yes,no,no
2723,23,unknown,married,,yes,yes,yes
2724,35,blue-collar,unknown,basic_4y,yes,unknown,yes
2725,93,unemployed,married,basic_9y,no,unknown,unknown
2726,64,blue-collar,single,basic_9y,no,unknown,unknown
2727,32,unknown,married,,unknown,yes,unknown
2728,44,unemployed,unknown,,no,yes,yes
2729,22,unemployed,married,basic_4y,yes,unknown,no
2730,29,unemployed,married,basic_9y,yes,unknown,yes
2731,66,blue-collar,single,basic_4y,unknown,yes,no
2732,87,unemployed,single,,no,unknown,yes
2733,25,unknown,married,basic_9y,no,unknown,no
2734,28,blue-collar,unknown,,unknown,no,yes
2735,33,blue-collar,unknown,,unknown,no,no
2736,51,admin,married,basic_9y,no,yes,no
2737,63,blue-collar,married,basic_9y,yes,yes,no
2738,54,blue-collar,unknown,,no,no,unknown
2739,91,unknown,unknown,basic_4y,yes,unknown,unknown
2740,69,unknown,married,basic_4y,unknown,unknown,yes
2741,49,unknown,unknown,basic_9y,no,no,yes
2742,86,unemployed,single,basic_4y,yes,yes,yes
2743,22,admin,single,basic_9y,yes,yes,no
2744,47,admin,unknown,basic_4y,no,unknown,unknown
2745,88,admin,married,basic_4y,unknown,unknown,no
2746,81,blue-collar,single,basic_9y,unknown,unknown,no
2747,84,blue-collar,unknown,,yes,unknown,no
2748,83,admin,married,,yes,unknown,no
2749,51,admin,single,,yes,yes,yes
2750,73,unemployed,single,basic_9y,no,no,yes
2751,20,unknown,unknown,basic_9y,yes,yes,unknown
2752,44,admin,unknown,basic_4y,unknown,unknown,no
2753,86,unemployed,single,basic_4y,no,unknown,no
2754,99,admin,unknown,,no,unknown,unknown
2755,54,admin,single,,unknown,yes,unknown
2756,61,blue-collar,unknown,basic_4y,no,no,yes
2757,18,blue-collar,single,basic_4y,yes,unknown,no
2758,29,blue-collar,married,basic_4y,unknown,yes,no
2759,53,unknown,married,,yes,no,unknown
2760,74,admin,married,basic_9y,unknown,no,no
2761,99,admin,married,,no,yes,no
2762,87,admin,unknown,,unknown,unknown,yes
2763,58,blue-collar,single,basic_4y,unknown,unknown,unknown
2764,96,blue-collar,unknown,basic_9y,no,no,no
2765,89,unemployed,unknown,basic_9y,yes,yes,yes
2766,81,unemployed,married,basic_4y,unknown,unknown,unknown
2767,83,admin,single,basic_4y,yes,no,no
2768,88,unknown,married,,yes,unknown,unknown
2769,95,unknown,single,,yes,yes,unknown
2770,48,admin,married,basic_9y,no,no,unknown
2771,64,admin,single,basic_9y,no,no,yes
2772,92,unknown,unknown,,unknown,yes,unknown
2773,72,admin,single,basic_4y,yes,yes,unknown
2774,49,unemployed,single,basic_9y,no,yes,unknown
2775,99,blue-collar,single,basic_4y,no,yes,unknown
2776,69,blue-collar,single,basic_9y,yes,yes,yes
2777,38,admin,unknown,basic_9y,no,yes,no
2778,97,unknown,unknown,basic_9y,yes,no,unknown
2779,73,unknown,single,basic_9y,yes,unknown,no
2780,92,unknown,unknown,,yes,yes,yes
2781,98,unknown,unknown,basic_9y,no,unknown,no
2782,66,unknown,married,basic_9y,no,yes,no
2783,20,admin,single,basic_4y,unknown,unknown,yes
2784,68,blue-collar,unknown,basic_9y,yes,unknown,yes
2785,63,unemployed,single,basic_4y,unknown,no,no
2786,50,unknown,married,basic_4y,unknown,no,yes
2787,82,admin,unknown,basic_4y,yes,no,unknown
2788,74,blue-collar,unknown,,no,unknown,no
2789,60,admin,single,basic_9y,unknown,unknown,no
2790,74,unemployed,unknown,,no,unknown,yes
2791,30,blue-collar,unknown,basic_9y,unknown,unknown,unknown
2792,25,unknown,unknown,,unknown,yes,unknown
2793,43,blue-collar,single,basic_4y,yes,no,no
2794,87,admin,married,basic_9y,unknown,unknown,no
2795,79,unemployed,unknown,basic_9y,no,unknown,unknown
2796,35,blue-collar,married,basic_4y,yes,no,yes
2797,19,blue-collar,single,basic_9y,no,unknown,no
2798,85,unknown,unknown,basic_4y,yes,unknown,no
2799,74,admin,married,basic_4y,unknown,unknown,yes
2800,21,admin,married,basic_9y,unknown,no,yes
2801,38,admin,single,,no,unknown,no
2802,65,unknown,unknown,,no,no,yes
2803,38,blue-collar,unknown,basic_9y,no,yes,yes
2804,57,admin,single,,no,yes,unknown
2805,60,unemployed,single,basic_9y,no,no,no
2806,94,unknown,single,basic_4y,no,unknown,yes
2807,97,unemployed,single,basic_9y,no,no,yes
2808,82,blue-collar,single,basic_9y,no,yes,no
2809,49,blue-collar,married,basic_4y,unknown,no,unknown
2810,35,blue-collar,single,basic_4y,yes,unknown,unknown
2811,84,unknown,unknown,,unknown,yes,yes
2812,61,unknown,single,,unknown,yes,no
2813,62,unemployed,married,,no,unknown,yes
2814,98,unemployed,married,basic_4y,no,no,unknown
2815,19,admin,single,basic_9y,unknown,unknown,yes
2816,92,unknown,unknown,,unknown,no,no
2817,73,unemployed,single,,yes,yes,unknown
2818,21,blue-collar,unknown,basic_9y,no,yes,unknown
2819,37,blue-collar,single,,yes,unknown,unknown
2820,71,blue-collar,single,,no,yes,yes
2821,59,blue-collar,single,,no,no,no
2822,67,unknown,single,,no,yes,unknown
2823,51,unknown,single,basic_4y,yes,yes,unknown
2824,26,admin,unknown,basic_9y,no,unknown,yes
2825,50,unemployed,single,basic_4y,yes,unknown,no
2826,44,unemployed,unknown,,unknown,yes,unknown
2827,63,unknown,unknown,basic_4y,no,unknown,yes
2828,19,unknown,single,,no,no,no
2829,38,blue-collar,unknown,,no,no,yes
2830,75,unknown,single,,yes,no,unknown
2831,20,admin,married,basic_4y,unknown,yes,yes
2832,21,unknown,single,basic_9y,no,no,yes
2833,90,admin,unknown,basic_9y,no,no,unknown
2834,67,unknown,married,,unknown,no,unknown
2835,33,unknown,unknown,,yes,unknown,unknown
2836,26,blue-collar,married,,unknown,yes,yes
2837,82,admin,married,basic_9y,yes,unknown,unknown
2838,68,unknown,unknown,,unknown,no,yes
2839,23,unemployed,single,basic_9y,no,yes,yes
2840,84,blue-collar,single,basic_9y,yes,no,unknown
2841,28,unknown,single,,unknown,yes,yes
2842,70,unknown,single,basic_9y,yes,unknown,unknown
2843,54,unemployed,unknown,basic_9y,no,yes,yes
2844,43,unknown,single,,no,unknown,yes
2845,62,blue-collar,unknown,basic_4y,no,unknown,no
2846,62,blue-collar,unknown,,yes,no,yes
2847,78,unknown,married,,unknown,yes,unknown
2848,52,unknown,single,,no,no,yes
2849,21,unemployed,single,basic_9y,unknown,unknown,unknown
2850,40,admin,unknown,basic_4y,yes,yes,no
2851,54,unknown,unknown,basic_9y,no,yes,yes
2852,21,blue-collar,married,basic_4y,no,unknown,unknown
2853,36,admin,unknown,,yes,yes,no
2854,22,unknown,unknown,,yes,no,yes
2855,51,blue-collar,married,,no,unknown,yes
2856,35,unknown,married,basic_4y,unknown,yes,unknown
2857,74,unknown,unknown,,yes,no,no
2858,38,unemployed,unknown,,no,unknown,yes
2859,75,unknown,married,basic_4y,no,no,unknown
2860,71,blue-collar,married,basic_4y,no,unknown,yes
2861,45,unemployed,married,basic_4y,no,no,unknown
2862,43,blue-collar,unknown,basic_4y,yes,no,yes
2863,21,admin,single,basic_9y,no,unknown,yes
2864,47,blue-collar,unknown,basic_9y,yes,yes,unknown
2865,44,unknown,single,basic_9y,no,yes,yes
2866,18,blue-collar,unknown,,no,no,no
2867,56,blue-collar,unknown,basic_4y,no,unknown,no
2868,74,blue-collar,unknown,,yes,no,yes
2869,74,unemployed,single,basic_9y,unknown,yes,unknown
2870,80,blue-collar,married,,unknown,no,yes
2871,54,unknown,unknown,,unknown,unknown,unknown
2872,80,admin,single,,no,yes,yes
2873,61,blue-collar,married,basic_9y,no,yes,no
2874,92,blue-collar,unknown,basic_4y,no,no,no
2875,45,unemployed,married,basic_4y,yes,yes,no
2876,69,blue-collar,single,basic_4y,unknown,no,unknown
2877,59,admin,unknown,,no,yes,yes
2878,73,admin,unknown,basic_4y,unknown,no,yes
2879,33,admin,unknown,basic_9y,yes,no,no
2880,78,admin,unknown,basic_4y,no,yes,no
2881,58,unemployed,single,basic_9y,yes,no,no
2882,23,unemployed,single,,unknown,yes,yes
2883,49,unknown,married,basic_4y,unknown,unknown,no
2884,74,unemployed,married,basic_4y,yes,no,yes
2885,62,unemployed,married,basic_9y,no,yes,yes
2886,33,unemployed,single,,unknown,unknown,yes
2887,96,admin,single,basic_4y,yes,yes,unknown
2888,92,unknown,single,basic_9y,unknown,yes,yes
2889,49,unemployed,single,basic_4y,unknown,yes,yes
2890,55,unknown,single,basic_9y,yes,yes,yes
2891,22,admin,unknown,,yes,no,yes
2892,19,unknown,single,basic_4y,yes,no,no
2893,88,admin,unknown,basic_9y,yes,unknown,unknown
2894,59,unemployed,single,,no,no,no
2895,27,blue-collar,unknown,basic_4y,unknown,unknown,yes
2896,62,blue-collar,single,basic_9y,yes,no,no
2897,78,admin,single,basic_9y,yes,unknown,no
2898,20,unemployed,married,basic_4y,yes,no,yes
2899,44,admin,unknown,basic_4y,yes,no,unknown
2900,95,admin,single,basic_9y,yes,no,no
2901,37,admin,married,basic_9y,yes,no,no
2902,33,unknown,unknown,basic_9y,no,no,no
2903,56,blue-collar,married,basic_4y,unknown,no,yes
2904,54,admin,unknown,basic_9y,no,yes,no
2905,94,unemployed,married,basic_4y,unknown,no,yes
2906,73,unemployed,single,,unknown,unknown,yes
2907,61,admin,unknown,basic_4y,unknown,unknown,yes
2908,75,admin,unknown,basic_4y,yes,yes,unknown
2909,28,unemployed,married,basic_9y,no,unknown,no
2910,38,unemployed,married,,no,unknown,no
2911,18,blue-collar,single,,yes,unknown,unknown
2912,78,blue-collar,unknown,basic_4y,no,unknown,no
2913,25,admin,unknown,basic_4y,unknown,unknown,no
2914,20,admin,single,basic_4y,no,no,unknown
2915,25,blue-collar,single,,unknown,yes,unknown
2916,27,blue-collar,single,basic_4y,no,yes,no
2917,65,blue-collar,married,basic_4y,unknown,yes,yes
2918,23,unemployed,unknown,basic_4y,no,no,unknown
2919,79,admin,unknown,,no,unknown,unknown
2920,97,admin,unknown,,yes,no,no
2921,74,unemployed,unknown,basic_4y,yes,yes,yes
2922,25,unemployed,single,basic_9y,yes,unknown,unknown
2923,94,unemployed,unknown,,yes,no,yes
2924,60,unemployed,unknown,,yes,yes,yes
2925,39,unemployed,single,,unknown,no,no
2926,98,blue-collar,married,,unknown,no,unknown
2927,87,blue-collar,single,basic_9y,yes,unknown,unknown
2928,87,unemployed,single,basic_9y,no,yes,unknown
2929,65,admin,unknown,basic_9y,no,unknown,unknown
2930,49,blue-collar,single,basic_9y,yes,unknown,no
2931,23,blue-collar,married,,yes,no,unknown
2932,51,admin,married,basic_9y,unknown,unknown,yes
2933,70,unknown,single,basic_4y,unknown,no,unknown
2934,95,unemployed,unknown,basic_4y,yes,yes,unknown
2935,39,unemployed,married,,yes,yes,unknown
2936,38,admin,unknown,,yes,unknown,no
2937,62,admin,single,basic_9y,yes,unknown,unknown
2938,44,unemployed,unknown,basic_4y,no,yes,no
2939,33,blue-collar,married,basic_9y,yes,yes,unknown
2940,47,unemployed,single,,no,unknown,unknown
2941,50,unemployed,married,basic_4y,no,unknown,no
2942,60,blue-collar,unknown,basic_4y,no,yes,yes
2943,32,unemployed,married,,yes,yes,yes
2944,24,unknown,married,,no,unknown,no
2945,73,admin,single,basic_4y,no,unknown,unknown
2946,43,unknown,unknown,,unknown,yes,yes
2947,29,admin,single,basic_4y,no,yes,unknown
2948,87,blue-collar,married,basic_4y,yes,unknown,yes
2949,26,unknown,married,basic_9y,no,no,unknown
2950,65,blue-collar,married,basic_4y,no,unknown,unknown
2951,77,blue-collar,single,,no,unknown,no
2952,85,unemployed,married,basic_9y,yes,yes,unknown
2953,60,unemployed,unknown,basic_9y,yes,no,no
2954,65,blue-collar,married,,no,unknown,unknown
2955,75,unknown,married,basic_9y,unknown,no,yes
2956,59,unemployed,single,basic_4y,no,no,unknown
2957,67,unknown,single,,yes,no,yes
2958,26,admin,single,basic_9y,unknown,no,no
2959,84,unknown,married,basic_4y,no,yes,yes
2960,74,unemployed,married,basic_9y,yes,unknown,yes
2961,66,blue-collar,married,,no,unknown,no
2962,36,admin,unknown,basic_9y,no,no,unknown
2963,66,unemployed,single,,yes,no,yes
2964,40,unknown,married,,yes,unknown,unknown
2965,48,unknown,unknown,,yes,yes,yes
2966,77,admin,unknown,,yes,no,no
2967,61,unemployed,unknown,basic_9y,no,unknown,yes
2968,38,admin,married,basic_9y,unknown,no,unknown
2969,74,blue-collar,married,,unknown,unknown,unknown
2970,65,unknown,single,basic_9y,no,unknown,no
2971,78,unemployed,married,basic_9y,unknown,no,yes
2972,39,admin,unknown,basic_4y,no,no,no
2973,35,admin,married,basic_4y,yes,yes,no
2974,66,unemployed,unknown,basic_9y,no,yes,yes
2975,98,blue-collar,single,,yes,unknown,yes
2976,28,admin,married,,yes,no,no
2977,61,blue-collar,unknown,basic_9y,unknown,unknown,yes
2978,94,admin,single,basic_4y,no,no,yes
2979,52,admin,married,,unknown,unknown,yes
2980,53,unknown,unknown,basic_9y,no,unknown,yes
2981,99,unemployed,single,basic_9y,yes,yes,yes
2982,31,admin,married,basic_9y,no,no,unknown
2983,87,unknown,single,,yes,yes,yes
2984,99,admin,unknown,basic_9y,unknown,yes,unknown
2985,66,admin,married,basic_4y,unknown,no,unknown
2986,61,unemployed,married,basic_4y,unknown,yes,unknown
2987,37,unknown,married,basic_4y,no,yes,unknown
2988,66,blue-collar,married,,unknown,yes,unknown
2989,42,blue-collar,married,basic_4y,unknown,unknown,yes
2990,36,unemployed,unknown,,unknown,yes,yes
2991,78,admin,married,basic_4y,no,unknown,unknown
2992,82,blue-collar,unknown,basic_9y,unknown,unknown,no
2993,55,blue-collar,unknown,basic_4y,yes,no,unknown
2994,62,blue-collar,unknown,basic_4y,no,no,unknown
2995,62,blue-collar,married,basic_4y,no,unknown,unknown
2996,80,admin,single,basic_9y,yes,unknown,no
2997,66,admin,married,basic_4y,yes,yes,unknown
2998,50,admin,single,,unknown,unknown,yes
2999,93,admin,married,,no,yes,unknown
3000,90,unemployed,single,,yes,yes,unknown
3001,62,blue-collar,single,basic_4y,unknown,yes,unknown
